date,service,cost
2023-11-22,Cloud Run,2.43
2023-11-23,Cloud Run,2.13
2023-11-24,Cloud Run,2.35
2023-11-25,Cloud Run,2.2
2023-11-26,Cloud Run,2.13
2023-11-27,Cloud Run,2.31
2023-11-28,Cloud Run,2.4
2023-11-29,Cloud Run,2.2
2023-11-30,Cloud Run,2.13
2023-12-01,Cloud Run,2.28
2023-12-02,Cloud Run,2.28
2023-12-03,Cloud Run,2.36
2023-12-04,Cloud Run,2.4
2023-12-05,Cloud Run,2.29
2023-12-06,Cloud Run,2.5
2023-12-07,Cloud Run,2.33
2023-12-08,Cloud Run,2.26
2023-12-09,Cloud Run,2.13
2023-12-10,Cloud Run,2.28
2023-12-11,Cloud Run,2.27
2023-12-12,Cloud Run,2.41
2023-12-13,Cloud Run,2.36
2023-12-14,Cloud Run,2.18
2023-12-15,Cloud Run,2.33
2023-12-16,Cloud Run,2.39
2023-12-17,Cloud Run,2.48
2023-12-18,Cloud Run,2.41
2023-12-19,Cloud Run,2.4
2023-12-20,Cloud Run,2.33
2023-12-21,Cloud Run,2.36
2023-12-22,Cloud Run,2.46
2023-12-23,Cloud Run,2.18
2023-12-24,Cloud Run,2.29
2023-12-25,Cloud Run,2.24
2023-12-26,Cloud Run,2.37
2023-12-27,Cloud Run,2.46
2023-12-28,Cloud Run,2.26
2023-12-29,Cloud Run,2.07
2023-12-30,Cloud Run,2.29
2023-12-31,Cloud Run,2.43
2024-01-01,Cloud Run,2.39
2024-01-02,Cloud Run,2.38
2024-01-03,Cloud Run,2.31
2024-01-04,Cloud Run,2.2
2024-01-05,Cloud Run,2.4
2024-01-06,Cloud Run,2.25
2024-01-07,Cloud Run,2.58
2024-01-08,Cloud Run,2.41
2024-01-09,Cloud Run,2.28
2024-01-10,Cloud Run,2.28
2024-01-11,Cloud Run,2.34
2024-01-12,Cloud Run,2.32
2024-01-13,Cloud Run,2.47
2024-01-14,Cloud Run,2.37
2024-01-15,Cloud Run,2.27
2024-01-16,Cloud Run,2.56
2024-01-17,Cloud Run,2.36
2024-01-18,Cloud Run,2.44
2024-01-19,Cloud Run,2.29
2024-01-20,Cloud Run,2.4
2024-01-21,Cloud Run,2.4
2024-01-22,Cloud Run,2.16
2024-01-23,Cloud Run,2.59
2024-01-24,Cloud Run,2.51
2024-01-25,Cloud Run,2.32
2024-01-26,Cloud Run,2.25
2024-01-27,Cloud Run,2.41
2024-01-28,Cloud Run,2.38
2024-01-29,Cloud Run,2.41
2024-01-30,Cloud Run,2.4
2024-01-31,Cloud Run,2.43
2024-02-01,Cloud Run,2.54
2024-02-02,Cloud Run,2.44
2024-02-03,Cloud Run,2.26
2024-02-04,Cloud Run,2.53
2024-02-05,Cloud Run,2.56
2024-02-06,Cloud Run,2.73
2024-02-07,Cloud Run,2.26
2024-02-08,Cloud Run,2.41
2024-02-09,Cloud Run,2.16
2024-02-10,Cloud Run,2.45
2024-02-11,Cloud Run,2.33
2024-02-12,Cloud Run,2.6
2024-02-13,Cloud Run,2.31
2024-02-14,Cloud Run,2.21
2024-02-15,Cloud Run,2.34
2024-02-16,Cloud Run,2.18
2024-02-17,Cloud Run,2.48
2024-02-18,Cloud Run,2.17
2024-02-19,Cloud Run,2.4
2024-02-20,Cloud Run,2.17
2024-02-21,Cloud Run,2.37
2024-02-22,Cloud Run,2.59
2024-02-23,Cloud Run,2.45
2024-02-24,Cloud Run,2.31
2024-02-25,Cloud Run,2.41
2024-02-26,Cloud Run,2.41
2024-02-27,Cloud Run,2.46
2024-02-28,Cloud Run,2.26
2024-02-29,Cloud Run,2.48
2024-03-01,Cloud Run,2.12
2024-03-02,Cloud Run,2.35
2024-03-03,Cloud Run,2.37
2024-03-04,Cloud Run,2.49
2024-03-05,Cloud Run,2.42
2024-03-06,Cloud Run,2.27
2024-03-07,Cloud Run,2.32
2024-03-08,Cloud Run,2.45
2024-03-09,Cloud Run,2.42
2024-03-10,Cloud Run,2.36
2024-03-11,Cloud Run,2.38
2024-03-12,Cloud Run,2.51
2024-03-13,Cloud Run,2.38
2024-03-14,Cloud Run,2.42
2024-03-15,Cloud Run,2.67
2024-03-16,Cloud Run,2.28
2024-03-17,Cloud Run,2.23
2024-03-18,Cloud Run,2.53
2024-03-19,Cloud Run,2.37
2024-03-20,Cloud Run,2.41
2024-03-21,Cloud Run,2.36
2024-03-22,Cloud Run,2.42
2024-03-23,Cloud Run,2.62
2024-03-24,Cloud Run,2.54
2024-03-25,Cloud Run,2.54
2024-03-26,Cloud Run,2.29
2024-03-27,Cloud Run,2.32
2024-03-28,Cloud Run,2.14
2024-03-29,Cloud Run,2.37
2024-03-30,Cloud Run,2.56
2024-03-31,Cloud Run,2.51
2024-04-01,Cloud Run,2.43
2024-04-02,Cloud Run,2.46
2024-04-03,Cloud Run,2.39
2024-04-04,Cloud Run,2.49
2024-04-05,Cloud Run,2.55
2024-04-06,Cloud Run,2.29
2024-04-07,Cloud Run,2.5
2024-04-08,Cloud Run,2.57
2024-04-09,Cloud Run,2.42
2024-04-10,Cloud Run,2.55
2024-04-11,Cloud Run,2.78
2024-04-12,Cloud Run,2.46
2024-04-13,Cloud Run,2.52
2024-04-14,Cloud Run,2.39
2024-04-15,Cloud Run,2.5
2024-04-16,Cloud Run,2.53
2024-04-17,Cloud Run,2.5
2024-04-18,Cloud Run,2.37
2024-04-19,Cloud Run,2.51
2024-04-20,Cloud Run,2.65
2024-04-21,Cloud Run,2.54
2024-04-22,Cloud Run,2.59
2024-04-23,Cloud Run,2.46
2024-04-24,Cloud Run,2.57
2024-04-25,Cloud Run,2.52
2024-04-26,Cloud Run,2.39
2024-04-27,Cloud Run,2.53
2024-04-28,Cloud Run,2.39
2024-04-29,Cloud Run,2.43
2024-04-30,Cloud Run,2.52
2024-05-01,Cloud Run,2.53
2024-05-02,Cloud Run,2.37
2024-05-03,Cloud Run,2.62
2024-05-04,Cloud Run,2.57
2024-05-05,Cloud Run,2.43
2024-05-06,Cloud Run,2.34
2024-05-07,Cloud Run,2.49
2024-05-08,Cloud Run,2.46
2024-05-09,Cloud Run,2.52
2024-05-10,Cloud Run,2.47
2024-05-11,Cloud Run,2.29
2024-05-12,Cloud Run,2.47
2024-05-13,Cloud Run,2.48
2024-05-14,Cloud Run,2.59
2024-05-15,Cloud Run,2.44
2024-05-16,Cloud Run,2.7
2024-05-17,Cloud Run,2.31
2024-05-18,Cloud Run,2.67
2024-05-19,Cloud Run,2.5
2024-05-20,Cloud Run,2.62
2024-05-21,Cloud Run,2.54
2024-05-22,Cloud Run,2.65
2024-05-23,Cloud Run,2.49
2024-05-24,Cloud Run,2.41
2024-05-25,Cloud Run,2.69
2024-05-26,Cloud Run,2.52
2024-05-27,Cloud Run,2.56
2024-05-28,Cloud Run,2.67
2024-05-29,Cloud Run,2.42
2024-05-30,Cloud Run,2.6
2024-05-31,Cloud Run,2.48
2024-06-01,Cloud Run,2.53
2024-06-02,Cloud Run,2.55
2024-06-03,Cloud Run,2.38
2024-06-04,Cloud Run,2.46
2024-06-05,Cloud Run,2.7
2024-06-06,Cloud Run,2.65
2024-06-07,Cloud Run,2.54
2024-06-08,Cloud Run,2.58
2024-06-09,Cloud Run,2.52
2024-06-10,Cloud Run,2.7
2024-06-11,Cloud Run,2.53
2024-06-12,Cloud Run,2.58
2024-06-13,Cloud Run,2.68
2024-06-14,Cloud Run,2.47
2024-06-15,Cloud Run,2.73
2024-06-16,Cloud Run,2.39
2024-06-17,Cloud Run,2.74
2024-06-18,Cloud Run,2.52
2024-06-19,Cloud Run,2.54
2024-06-20,Cloud Run,2.36
2024-06-21,Cloud Run,2.52
2024-06-22,Cloud Run,2.46
2024-06-23,Cloud Run,2.5
2024-06-24,Cloud Run,2.56
2024-06-25,Cloud Run,2.68
2024-06-26,Cloud Run,2.6
2024-06-27,Cloud Run,2.61
2024-06-28,Cloud Run,2.46
2024-06-29,Cloud Run,2.48
2024-06-30,Cloud Run,2.78
2024-07-01,Cloud Run,2.5
2024-07-02,Cloud Run,2.77
2024-07-03,Cloud Run,2.56
2024-07-04,Cloud Run,2.59
2024-07-05,Cloud Run,2.71
2024-07-06,Cloud Run,2.73
2024-07-07,Cloud Run,2.58
2024-07-08,Cloud Run,2.55
2024-07-09,Cloud Run,2.59
2024-07-10,Cloud Run,2.63
2024-07-11,Cloud Run,2.69
2024-07-12,Cloud Run,2.6
2024-07-13,Cloud Run,2.67
2024-07-14,Cloud Run,2.78
2024-07-15,Cloud Run,2.64
2024-07-16,Cloud Run,2.64
2024-07-17,Cloud Run,2.44
2024-07-18,Cloud Run,2.32
2024-07-19,Cloud Run,2.65
2024-07-20,Cloud Run,2.6
2024-07-21,Cloud Run,2.55
2024-07-22,Cloud Run,2.64
2024-07-23,Cloud Run,2.61
2024-07-24,Cloud Run,2.74
2024-07-25,Cloud Run,2.62
2024-07-26,Cloud Run,2.53
2024-07-27,Cloud Run,2.73
2024-07-28,Cloud Run,2.6
2024-07-29,Cloud Run,2.68
2024-07-30,Cloud Run,2.57
2024-07-31,Cloud Run,2.55
2024-08-01,Cloud Run,2.63
2024-08-02,Cloud Run,2.63
2024-08-03,Cloud Run,2.68
2024-08-04,Cloud Run,2.6
2024-08-05,Cloud Run,2.43
2024-08-06,Cloud Run,2.58
2024-08-07,Cloud Run,2.72
2024-08-08,Cloud Run,2.6
2024-08-09,Cloud Run,2.61
2024-08-10,Cloud Run,2.75
2024-08-11,Cloud Run,2.56
2024-08-12,Cloud Run,2.47
2024-08-13,Cloud Run,2.62
2024-08-14,Cloud Run,2.59
2024-08-15,Cloud Run,2.54
2024-08-16,Cloud Run,2.63
2024-08-17,Cloud Run,2.7
2024-08-18,Cloud Run,2.65
2024-08-19,Cloud Run,2.68
2024-08-20,Cloud Run,2.85
2024-08-21,Cloud Run,2.61
2024-08-22,Cloud Run,2.68
2024-08-23,Cloud Run,2.6
2024-08-24,Cloud Run,2.56
2024-08-25,Cloud Run,2.59
2024-08-26,Cloud Run,2.61
2024-08-27,Cloud Run,2.7
2024-08-28,Cloud Run,2.92
2024-08-29,Cloud Run,2.58
2024-08-30,Cloud Run,2.62
2024-08-31,Cloud Run,2.66
2024-09-01,Cloud Run,2.71
2024-09-02,Cloud Run,2.7
2024-09-03,Cloud Run,2.81
2024-09-04,Cloud Run,2.4
2024-09-05,Cloud Run,2.41
2024-09-06,Cloud Run,2.62
2024-09-07,Cloud Run,2.8
2024-09-08,Cloud Run,2.5
2024-09-09,Cloud Run,2.35
2024-09-10,Cloud Run,2.74
2024-09-11,Cloud Run,2.71
2024-09-12,Cloud Run,2.56
2024-09-13,Cloud Run,2.57
2024-09-14,Cloud Run,2.58
2024-09-15,Cloud Run,2.7
2024-09-16,Cloud Run,2.62
2024-09-17,Cloud Run,2.74
2024-09-18,Cloud Run,2.38
2024-09-19,Cloud Run,2.6
2024-09-20,Cloud Run,2.57
2024-09-21,Cloud Run,2.67
2024-09-22,Cloud Run,2.64
2024-09-23,Cloud Run,2.78
2024-09-24,Cloud Run,2.49
2024-09-25,Cloud Run,2.7
2024-09-26,Cloud Run,2.76
2024-09-27,Cloud Run,2.91
2024-09-28,Cloud Run,2.65
2024-09-29,Cloud Run,2.74
2024-09-30,Cloud Run,2.51
2024-10-01,Cloud Run,2.44
2024-10-02,Cloud Run,2.8
2024-10-03,Cloud Run,2.71
2024-10-04,Cloud Run,2.84
2024-10-05,Cloud Run,2.56
2024-10-06,Cloud Run,2.77
2024-10-07,Cloud Run,2.92
2024-10-08,Cloud Run,2.76
2024-10-09,Cloud Run,2.75
2024-10-10,Cloud Run,2.72
2024-10-11,Cloud Run,2.55
2024-10-12,Cloud Run,2.87
2024-10-13,Cloud Run,2.66
2024-10-14,Cloud Run,2.78
2024-10-15,Cloud Run,2.55
2024-10-16,Cloud Run,2.6
2024-10-17,Cloud Run,2.89
2024-10-18,Cloud Run,2.69
2024-10-19,Cloud Run,2.89
2024-10-20,Cloud Run,2.72
2024-10-21,Cloud Run,2.53
2024-10-22,Cloud Run,2.83
2024-10-23,Cloud Run,2.67
2024-10-24,Cloud Run,2.82
2024-10-25,Cloud Run,2.74
2024-10-26,Cloud Run,2.57
2024-10-27,Cloud Run,2.76
2024-10-28,Cloud Run,2.99
2024-10-29,Cloud Run,2.8
2024-10-30,Cloud Run,2.74
2024-10-31,Cloud Run,2.87
2024-11-01,Cloud Run,2.77
2024-11-02,Cloud Run,2.77
2024-11-03,Cloud Run,2.63
2024-11-04,Cloud Run,2.78
2024-11-05,Cloud Run,2.87
2024-11-06,Cloud Run,2.66
2024-11-07,Cloud Run,2.91
2024-11-08,Cloud Run,2.75
2024-11-09,Cloud Run,2.66
2024-11-10,Cloud Run,2.87
2024-11-11,Cloud Run,2.73
2024-11-12,Cloud Run,2.85
2024-11-13,Cloud Run,2.73
2024-11-14,Cloud Run,2.76
2024-11-15,Cloud Run,2.82
2024-11-16,Cloud Run,2.8
2024-11-17,Cloud Run,2.55
2024-11-18,Cloud Run,2.65
2024-11-19,Cloud Run,2.88
2024-11-20,Cloud Run,2.76
2024-11-21,Cloud Run,2.72
2024-11-22,Cloud Run,2.63
2024-11-23,Cloud Run,2.66
2024-11-24,Cloud Run,2.56
2024-11-25,Cloud Run,2.77
2024-11-26,Cloud Run,2.72
2024-11-27,Cloud Run,2.68
2024-11-28,Cloud Run,2.78
2024-11-29,Cloud Run,2.83
2024-11-30,Cloud Run,3.02
2024-12-01,Cloud Run,2.62
2024-12-02,Cloud Run,2.92
2024-12-03,Cloud Run,2.9
2024-12-04,Cloud Run,2.71
2024-12-05,Cloud Run,2.82
2024-12-06,Cloud Run,2.75
2024-12-07,Cloud Run,2.82
2024-12-08,Cloud Run,2.97
2024-12-09,Cloud Run,2.87
2024-12-10,Cloud Run,2.86
2024-12-11,Cloud Run,2.76
2024-12-12,Cloud Run,2.64
2024-12-13,Cloud Run,2.78
2024-12-14,Cloud Run,2.94
2024-12-15,Cloud Run,2.64
2024-12-16,Cloud Run,2.69
2024-12-17,Cloud Run,2.83
2024-12-18,Cloud Run,2.71
2024-12-19,Cloud Run,2.73
2024-12-20,Cloud Run,2.77
2024-12-21,Cloud Run,2.67
2024-12-22,Cloud Run,2.71
2024-12-23,Cloud Run,2.9
2024-12-24,Cloud Run,2.68
2024-12-25,Cloud Run,2.65
2024-12-26,Cloud Run,2.76
2024-12-27,Cloud Run,2.91
2024-12-28,Cloud Run,2.81
2024-12-29,Cloud Run,2.78
2024-12-30,Cloud Run,2.83
2024-12-31,Cloud Run,2.64
2025-01-01,Cloud Run,2.89
2025-01-02,Cloud Run,2.88
2025-01-03,Cloud Run,2.79
2025-01-04,Cloud Run,2.95
2025-01-05,Cloud Run,2.71
2025-01-06,Cloud Run,2.96
2025-01-07,Cloud Run,2.86
2025-01-08,Cloud Run,2.81
2025-01-09,Cloud Run,2.84
2025-01-10,Cloud Run,2.83
2025-01-11,Cloud Run,2.98
2025-01-12,Cloud Run,2.73
2025-01-13,Cloud Run,2.76
2025-01-14,Cloud Run,2.96
2025-01-15,Cloud Run,2.79
2025-01-16,Cloud Run,2.95
2025-01-17,Cloud Run,3.04
2025-01-18,Cloud Run,2.81
2025-01-19,Cloud Run,2.93
2025-01-20,Cloud Run,2.73
2025-01-21,Cloud Run,2.94
2025-01-22,Cloud Run,2.88
2025-01-23,Cloud Run,2.91
2025-01-24,Cloud Run,2.79
2025-01-25,Cloud Run,2.68
2025-01-26,Cloud Run,2.92
2025-01-27,Cloud Run,2.64
2025-01-28,Cloud Run,2.83
2025-01-29,Cloud Run,2.97
2025-01-30,Cloud Run,2.89
2025-01-31,Cloud Run,3.09
2025-02-01,Cloud Run,2.99
2025-02-02,Cloud Run,2.8
2025-02-03,Cloud Run,2.88
2025-02-04,Cloud Run,2.87
2025-02-05,Cloud Run,2.71
2025-02-06,Cloud Run,2.78
2025-02-07,Cloud Run,2.82
2025-02-08,Cloud Run,2.66
2025-02-09,Cloud Run,2.89
2025-02-10,Cloud Run,2.86
2025-02-11,Cloud Run,2.7
2025-02-12,Cloud Run,2.93
2025-02-13,Cloud Run,2.97
2025-02-14,Cloud Run,2.92
2025-02-15,Cloud Run,2.86
2025-02-16,Cloud Run,2.96
2025-02-17,Cloud Run,2.97
2025-02-18,Cloud Run,2.93
2025-02-19,Cloud Run,2.81
2025-02-20,Cloud Run,2.93
2025-02-21,Cloud Run,3.03
2025-02-22,Cloud Run,2.84
2025-02-23,Cloud Run,3.14
2025-02-24,Cloud Run,2.85
2025-02-25,Cloud Run,2.91
2025-02-26,Cloud Run,2.83
2025-02-27,Cloud Run,2.93
2025-02-28,Cloud Run,2.72
2025-03-01,Cloud Run,2.85
2025-03-02,Cloud Run,2.79
2025-03-03,Cloud Run,2.93
2025-03-04,Cloud Run,3.03
2025-03-05,Cloud Run,2.99
2025-03-06,Cloud Run,2.66
2025-03-07,Cloud Run,3.15
2025-03-08,Cloud Run,2.95
2025-03-09,Cloud Run,2.84
2025-03-10,Cloud Run,2.94
2025-03-11,Cloud Run,2.95
2025-03-12,Cloud Run,2.85
2025-03-13,Cloud Run,2.95
2025-03-14,Cloud Run,2.86
2025-03-15,Cloud Run,2.89
2025-03-16,Cloud Run,2.86
2025-03-17,Cloud Run,2.78
2025-03-18,Cloud Run,2.95
2025-03-19,Cloud Run,3.0
2025-03-20,Cloud Run,3.0
2025-03-21,Cloud Run,3.03
2025-03-22,Cloud Run,2.98
2025-03-23,Cloud Run,2.88
2025-03-24,Cloud Run,3.04
2025-03-25,Cloud Run,2.8
2025-03-26,Cloud Run,2.85
2025-03-27,Cloud Run,2.84
2025-03-28,Cloud Run,3.07
2025-03-29,Cloud Run,3.05
2025-03-30,Cloud Run,3.01
2025-03-31,Cloud Run,3.07
2025-04-01,Cloud Run,2.86
2025-04-02,Cloud Run,2.99
2025-04-03,Cloud Run,2.94
2025-04-04,Cloud Run,3.05
2025-04-05,Cloud Run,2.95
2025-04-06,Cloud Run,2.92
2025-04-07,Cloud Run,3.02
2025-04-08,Cloud Run,3.06
2025-04-09,Cloud Run,2.89
2025-04-10,Cloud Run,2.96
2025-04-11,Cloud Run,2.85
2025-04-12,Cloud Run,2.69
2025-04-13,Cloud Run,2.99
2025-04-14,Cloud Run,3.04
2025-04-15,Cloud Run,3.0
2025-04-16,Cloud Run,2.76
2025-04-17,Cloud Run,2.94
2025-04-18,Cloud Run,2.73
2025-04-19,Cloud Run,3.13
2025-04-20,Cloud Run,2.86
2025-04-21,Cloud Run,3.12
2025-04-22,Cloud Run,3.09
2025-04-23,Cloud Run,2.89
2025-04-24,Cloud Run,2.86
2025-04-25,Cloud Run,3.03
2025-04-26,Cloud Run,2.9
2025-04-27,Cloud Run,3.0
2025-04-28,Cloud Run,2.94
2025-04-29,Cloud Run,2.8
2025-04-30,Cloud Run,2.75
2025-05-01,Cloud Run,3.02
2025-05-02,Cloud Run,2.94
2025-05-03,Cloud Run,2.94
2025-05-04,Cloud Run,3.08
2025-05-05,Cloud Run,3.13
2025-05-06,Cloud Run,2.97
2025-05-07,Cloud Run,2.97
2025-05-08,Cloud Run,3.06
2025-05-09,Cloud Run,2.86
2025-05-10,Cloud Run,3.03
2025-05-11,Cloud Run,3.07
2025-05-12,Cloud Run,3.09
2025-05-13,Cloud Run,2.8
2025-05-14,Cloud Run,2.93
2025-05-15,Cloud Run,2.92
2025-05-16,Cloud Run,3.03
2025-05-17,Cloud Run,3.07
2025-05-18,Cloud Run,3.18
2025-05-19,Cloud Run,2.97
2025-05-20,Cloud Run,2.97
2025-05-21,Cloud Run,3.15
2025-05-22,Cloud Run,3.06
2025-05-23,Cloud Run,3.17
2025-05-24,Cloud Run,3.06
2025-05-25,Cloud Run,2.9
2025-05-26,Cloud Run,2.88
2025-05-27,Cloud Run,2.86
2025-05-28,Cloud Run,3.11
2025-05-29,Cloud Run,3.16
2025-05-30,Cloud Run,3.24
2025-05-31,Cloud Run,3.13
2025-06-01,Cloud Run,3.17
2025-06-02,Cloud Run,2.98
2025-06-03,Cloud Run,2.91
2025-06-04,Cloud Run,3.14
2025-06-05,Cloud Run,3.09
2025-06-06,Cloud Run,3.06
2025-06-07,Cloud Run,3.09
2025-06-08,Cloud Run,3.08
2025-06-09,Cloud Run,3.19
2025-06-10,Cloud Run,3.19
2025-06-11,Cloud Run,3.11
2025-06-12,Cloud Run,3.15
2025-06-13,Cloud Run,3.11
2025-06-14,Cloud Run,3.0
2025-06-15,Cloud Run,3.14
2025-06-16,Cloud Run,2.9
2025-06-17,Cloud Run,3.18
2025-06-18,Cloud Run,2.93
2025-06-19,Cloud Run,3.09
2025-06-20,Cloud Run,2.97
2025-06-21,Cloud Run,3.13
2025-06-22,Cloud Run,3.06
2025-06-23,Cloud Run,2.89
2025-06-24,Cloud Run,3.12
2025-06-25,Cloud Run,3.01
2025-06-26,Cloud Run,3.17
2025-06-27,Cloud Run,3.07
2025-06-28,Cloud Run,3.12
2025-06-29,Cloud Run,2.97
2025-06-30,Cloud Run,3.01
2025-07-01,Cloud Run,3.03
2025-07-02,Cloud Run,3.17
2025-07-03,Cloud Run,3.27
2025-07-04,Cloud Run,2.99
2025-07-05,Cloud Run,3.2
2025-07-06,Cloud Run,2.85
2025-07-07,Cloud Run,2.96
2025-07-08,Cloud Run,2.98
2025-07-09,Cloud Run,2.94
2025-07-10,Cloud Run,2.92
2025-07-11,Cloud Run,3.14
2025-07-12,Cloud Run,3.07
2025-07-13,Cloud Run,3.14
2025-07-14,Cloud Run,3.17
2025-07-15,Cloud Run,3.13
2025-07-16,Cloud Run,3.17
2025-07-17,Cloud Run,3.09
2025-07-18,Cloud Run,2.97
2025-07-19,Cloud Run,3.22
2025-07-20,Cloud Run,3.04
2025-07-21,Cloud Run,3.0
2025-07-22,Cloud Run,3.09
2025-07-23,Cloud Run,3.01
2025-07-24,Cloud Run,3.06
2025-07-25,Cloud Run,3.15
2025-07-26,Cloud Run,3.15
2025-07-27,Cloud Run,3.02
2025-07-28,Cloud Run,3.06
2025-07-29,Cloud Run,3.24
2025-07-30,Cloud Run,3.17
2025-07-31,Cloud Run,3.35
2025-08-01,Cloud Run,3.25
2025-08-02,Cloud Run,3.25
2025-08-03,Cloud Run,2.97
2025-08-04,Cloud Run,3.21
2025-08-05,Cloud Run,3.12
2025-08-06,Cloud Run,3.07
2025-08-07,Cloud Run,3.15
2025-08-08,Cloud Run,3.23
2025-08-09,Cloud Run,3.19
2025-08-10,Cloud Run,3.04
2025-08-11,Cloud Run,3.22
2025-08-12,Cloud Run,3.07
2025-08-13,Cloud Run,3.16
2025-08-14,Cloud Run,3.11
2025-08-15,Cloud Run,3.12
2025-08-16,Cloud Run,3.23
2025-08-17,Cloud Run,3.03
2025-08-18,Cloud Run,3.36
2025-08-19,Cloud Run,2.94
2025-08-20,Cloud Run,3.08
2025-08-21,Cloud Run,3.19
2025-08-22,Cloud Run,3.21
2025-08-23,Cloud Run,3.14
2025-08-24,Cloud Run,3.15
2025-08-25,Cloud Run,3.2
2025-08-26,Cloud Run,3.13
2025-08-27,Cloud Run,3.31
2025-08-28,Cloud Run,3.25
2025-08-29,Cloud Run,3.26
2025-08-30,Cloud Run,3.05
2025-08-31,Cloud Run,3.15
2025-09-01,Cloud Run,3.13
2025-09-02,Cloud Run,3.05
2025-09-03,Cloud Run,3.21
2025-09-04,Cloud Run,3.11
2025-09-05,Cloud Run,3.24
2025-09-06,Cloud Run,3.05
2025-09-07,Cloud Run,3.36
2025-09-08,Cloud Run,3.07
2025-09-09,Cloud Run,3.2
2025-09-10,Cloud Run,3.26
2025-09-11,Cloud Run,3.11
2025-09-12,Cloud Run,3.27
2025-09-13,Cloud Run,3.04
2025-09-14,Cloud Run,3.34
2025-09-15,Cloud Run,3.18
2025-09-16,Cloud Run,3.12
2025-09-17,Cloud Run,3.15
2025-09-18,Cloud Run,3.28
2025-09-19,Cloud Run,3.12
2025-09-20,Cloud Run,3.11
2025-09-21,Cloud Run,3.17
2025-09-22,Cloud Run,3.06
2025-09-23,Cloud Run,3.39
2025-09-24,Cloud Run,3.13
2025-09-25,Cloud Run,3.29
2025-09-26,Cloud Run,3.22
2025-09-27,Cloud Run,3.09
2025-09-28,Cloud Run,3.2
2025-09-29,Cloud Run,3.29
2025-09-30,Cloud Run,3.18
2025-10-01,Cloud Run,3.34
2025-10-02,Cloud Run,3.32
2025-10-03,Cloud Run,3.31
2025-10-04,Cloud Run,3.16
2025-10-05,Cloud Run,3.09
2025-10-06,Cloud Run,3.14
2025-10-07,Cloud Run,3.23
2025-10-08,Cloud Run,3.27
2025-10-09,Cloud Run,2.98
2025-10-10,Cloud Run,3.22
2025-10-11,Cloud Run,3.23
2025-10-12,Cloud Run,3.19
2025-10-13,Cloud Run,3.36
2025-10-14,Cloud Run,3.27
2025-10-15,Cloud Run,3.37
2025-10-16,Cloud Run,3.2
2025-10-17,Cloud Run,3.33
2025-10-18,Cloud Run,3.41
2025-10-19,Cloud Run,3.37
2025-10-20,Cloud Run,3.11
2025-10-21,Cloud Run,3.2
2025-10-22,Cloud Run,3.19
2025-10-23,Cloud Run,3.29
2025-10-24,Cloud Run,3.31
2025-10-25,Cloud Run,3.14
2025-10-26,Cloud Run,3.25
2025-10-27,Cloud Run,3.02
2025-10-28,Cloud Run,3.4
2025-10-29,Cloud Run,3.19
2025-10-30,Cloud Run,3.25
2025-10-31,Cloud Run,3.21
2023-10-01,Pub/Sub,2.15
2023-10-02,Pub/Sub,1.46
2023-10-03,Pub/Sub,2.15
2023-10-04,Pub/Sub,1.51
2023-10-05,Pub/Sub,1.84
2023-10-06,Pub/Sub,1.46
2023-10-07,Pub/Sub,1.22
2023-10-08,Pub/Sub,1.77
2023-10-09,Pub/Sub,1.84
2023-10-10,Pub/Sub,1.23
2023-10-11,Pub/Sub,1.54
2023-10-12,Pub/Sub,2.01
2023-10-13,Pub/Sub,1.82
2023-10-14,Pub/Sub,1.52
2023-10-15,Pub/Sub,1.46
2023-10-16,Pub/Sub,2.24
2023-10-17,Pub/Sub,1.19
2023-10-18,Pub/Sub,1.62
2023-10-19,Pub/Sub,1.19
2023-10-20,Pub/Sub,2.04
2023-10-21,Pub/Sub,1.64
2023-10-22,Pub/Sub,1.69
2023-10-23,Pub/Sub,2.49
2023-10-24,Pub/Sub,1.46
2023-10-25,Pub/Sub,2.18
2023-10-26,Pub/Sub,1.52
2023-10-27,Pub/Sub,1.57
2023-10-28,Pub/Sub,2.45
2023-10-29,Pub/Sub,1.59
2023-10-30,Pub/Sub,1.22
2023-10-31,Pub/Sub,1.73
2023-11-01,Pub/Sub,1.59
2023-11-02,Pub/Sub,1.75
2023-11-03,Pub/Sub,1.6
2023-11-04,Pub/Sub,2.32
2023-11-05,Pub/Sub,1.81
2023-11-06,Pub/Sub,1.31
2023-11-07,Pub/Sub,1.68
2023-11-08,Pub/Sub,1.39
2023-11-09,Pub/Sub,1.56
2023-11-10,Pub/Sub,1.36
2023-11-11,Pub/Sub,2.29
2023-11-12,Pub/Sub,1.43
2023-11-13,Pub/Sub,1.85
2023-11-14,Pub/Sub,1.54
2023-11-15,Pub/Sub,1.28
2023-11-16,Pub/Sub,1.7
2023-11-17,Pub/Sub,1.76
2023-11-18,Pub/Sub,1.81
2023-11-19,Pub/Sub,0.83
2023-11-20,Pub/Sub,1.26
2023-11-21,Pub/Sub,1.93
2023-11-22,Pub/Sub,1.36
2023-11-23,Pub/Sub,1.7
2023-11-24,Pub/Sub,1.25
2023-11-25,Pub/Sub,1.86
2023-11-26,Pub/Sub,1.93
2023-11-27,Pub/Sub,1.86
2023-11-28,Pub/Sub,1.96
2023-11-29,Pub/Sub,2.12
2023-11-30,Pub/Sub,1.28
2023-12-01,Pub/Sub,1.4
2023-12-02,Pub/Sub,1.92
