date,service,cost
16-10-2024,Storage Accounts,1.81
17-10-2024,Storage Accounts,1.47
18-10-2024,Storage Accounts,1.68
19-10-2024,Storage Accounts,1.79
20-10-2024,Storage Accounts,1.66
21-10-2024,Storage Accounts,2.02
22-10-2024,Storage Accounts,1.76
23-10-2024,Storage Accounts,1.59
24-10-2024,Storage Accounts,2.25
25-10-2024,Storage Accounts,1.61
26-10-2024,Storage Accounts,1.32
27-10-2024,Storage Accounts,2.34
28-10-2024,Storage Accounts,2.59
29-10-2024,Storage Accounts,2.08
30-10-2024,Storage Accounts,2.27
31-10-2024,Storage Accounts,2.27
01-11-2024,Storage Accounts,2.76
02-11-2024,Storage Accounts,1.79
03-11-2024,Storage Accounts,1.95
04-11-2024,Storage Accounts,1.95
05-11-2024,Storage Accounts,2.1
06-11-2024,Storage Accounts,2.02
07-11-2024,Storage Accounts,2.06
08-11-2024,Storage Accounts,2.13
09-11-2024,Storage Accounts,2.67
10-11-2024,Storage Accounts,2.17
11-11-2024,Storage Accounts,2.33
12-11-2024,Storage Accounts,2.29
13-11-2024,Storage Accounts,2.2
14-11-2024,Storage Accounts,2.02
15-11-2024,Storage Accounts,2.33
16-11-2024,Storage Accounts,1.59
17-11-2024,Storage Accounts,2.55
18-11-2024,Storage Accounts,2.3
19-11-2024,Storage Accounts,2.13
20-11-2024,Storage Accounts,2.1
21-11-2024,Storage Accounts,2.17
22-11-2024,Storage Accounts,2.35
23-11-2024,Storage Accounts,2.25
24-11-2024,Storage Accounts,2.51
25-11-2024,Storage Accounts,2.62
26-11-2024,Storage Accounts,2.44
27-11-2024,Storage Accounts,1.68
28-11-2024,Storage Accounts,1.97
29-11-2024,Storage Accounts,2.41
30-11-2024,Storage Accounts,2.75
01-12-2024,Storage Accounts,1.95
02-12-2024,Storage Accounts,2.3
03-12-2024,Storage Accounts,2.49
04-12-2024,Storage Accounts,2.16
05-12-2024,Storage Accounts,1.77
06-12-2024,Storage Accounts,2.71
07-12-2024,Storage Accounts,1.88
08-12-2024,Storage Accounts,1.92
09-12-2024,Storage Accounts,2.22
10-12-2024,Storage Accounts,2.16
11-12-2024,Storage Accounts,1.87
12-12-2024,Storage Accounts,2.63
13-12-2024,Storage Accounts,2.3
14-12-2024,Storage Accounts,2.41
15-12-2024,Storage Accounts,2.13
16-12-2024,Storage Accounts,2.15
17-12-2024,Storage Accounts,2.54
18-12-2024,Storage Accounts,2
19-12-2024,Storage Accounts,2.05
20-12-2024,Storage Accounts,2.29
21-12-2024,Storage Accounts,2.42
22-12-2024,Storage Accounts,2.42
23-12-2024,Storage Accounts,1.88
24-12-2024,Storage Accounts,1.85
25-12-2024,Storage Accounts,1.92
26-12-2024,Storage Accounts,2.42
27-12-2024,Storage Accounts,2.43
28-12-2024,Storage Accounts,2.26
29-12-2024,Storage Accounts,2.26
30-12-2024,Storage Accounts,1.69
31-12-2024,Storage Accounts,2.27
01-01-2025,Storage Accounts,1.71
02-01-2025,Storage Accounts,2.42
03-01-2025,Storage Accounts,2.09
04-01-2025,Storage Accounts,2.25
05-01-2025,Storage Accounts,2.12
06-01-2025,Storage Accounts,2.16
07-01-2025,Storage Accounts,1.86
08-01-2025,Storage Accounts,2.14
09-01-2025,Storage Accounts,2.17
10-01-2025,Storage Accounts,2.25
11-01-2025,Storage Accounts,2.35
12-01-2025,Storage Accounts,2.33
13-01-2025,Storage Accounts,2.27
14-01-2025,Storage Accounts,2.01
15-01-2025,Storage Accounts,1.82
16-01-2025,Storage Accounts,1.91
17-01-2025,Storage Accounts,1.96
18-01-2025,Storage Accounts,2.45
19-01-2025,Storage Accounts,2.52
20-01-2025,Storage Accounts,1.97
21-01-2025,Storage Accounts,1.87
22-01-2025,Storage Accounts,1.73
23-01-2025,Storage Accounts,2.03
24-01-2025,Storage Accounts,2.33
25-01-2025,Storage Accounts,1.9
26-01-2025,Storage Accounts,2.56
27-01-2025,Storage Accounts,2.33
28-01-2025,Storage Accounts,2.53
29-01-2025,Storage Accounts,1.99
30-01-2025,Storage Accounts,2.43
31-01-2025,Storage Accounts,1.9
01-02-2025,Storage Accounts,2.43
02-02-2025,Storage Accounts,2.65
03-02-2025,Storage Accounts,2.65
04-02-2025,Storage Accounts,2.08
05-02-2025,Storage Accounts,1.97
06-02-2025,Storage Accounts,2.19
07-02-2025,Storage Accounts,2.7
08-02-2025,Storage Accounts,1.84
09-02-2025,Storage Accounts,1.8
10-02-2025,Storage Accounts,1.64
11-02-2025,Storage Accounts,2.27
12-02-2025,Storage Accounts,1.75
13-02-2025,Storage Accounts,2.59
14-02-2025,Storage Accounts,2.73
15-02-2025,Storage Accounts,2.21
16-02-2025,Storage Accounts,2.95
17-02-2025,Storage Accounts,2.32
18-02-2025,Storage Accounts,2.11
19-02-2025,Storage Accounts,2.1
20-02-2025,Storage Accounts,2.68
21-02-2025,Storage Accounts,2.49
22-02-2025,Storage Accounts,1.67
23-02-2025,Storage Accounts,1.71
24-02-2025,Storage Accounts,1.83
25-02-2025,Storage Accounts,2.09
26-02-2025,Storage Accounts,1.89
27-02-2025,Storage Accounts,2.05
28-02-2025,Storage Accounts,2.03
01-03-2025,Storage Accounts,1.94
02-03-2025,Storage Accounts,2.89
03-03-2025,Storage Accounts,2.69
04-03-2025,Storage Accounts,2.8
05-03-2025,Storage Accounts,2.77
06-03-2025,Storage Accounts,2.26
07-03-2025,Storage Accounts,2.31
08-03-2025,Storage Accounts,2.01
09-03-2025,Storage Accounts,2.33
10-03-2025,Storage Accounts,1.99
11-03-2025,Storage Accounts,1.82
12-03-2025,Storage Accounts,2.07
13-03-2025,Storage Accounts,2.55
14-03-2025,Storage Accounts,2.32
15-03-2025,Storage Accounts,2.47
16-03-2025,Storage Accounts,2.3
17-03-2025,Storage Accounts,2.03
18-03-2025,Storage Accounts,2.45
19-03-2025,Storage Accounts,2.33
20-03-2025,Storage Accounts,2.69
21-03-2025,Storage Accounts,2.7
22-03-2025,Storage Accounts,2.22
23-03-2025,Storage Accounts,2.34
24-03-2025,Storage Accounts,2.05
25-03-2025,Storage Accounts,2.06
26-03-2025,Storage Accounts,2.14
27-03-2025,Storage Accounts,2.46
28-03-2025,Storage Accounts,2.16
29-03-2025,Storage Accounts,2.77
30-03-2025,Storage Accounts,2.46
31-03-2025,Storage Accounts,2.24
01-04-2025,Storage Accounts,2.62
02-04-2025,Storage Accounts,2.11
03-04-2025,Storage Accounts,2.14
04-04-2025,Storage Accounts,2.72
05-04-2025,Storage Accounts,1.95
06-04-2025,Storage Accounts,2.29
07-04-2025,Storage Accounts,2.22
08-04-2025,Storage Accounts,2.12
09-04-2025,Storage Accounts,2.62
10-04-2025,Storage Accounts,2.59
11-04-2025,Storage Accounts,2.54
12-04-2025,Storage Accounts,2.35
13-04-2025,Storage Accounts,2.53
14-04-2025,Storage Accounts,1.76
15-04-2025,Storage Accounts,2.23
16-04-2025,Storage Accounts,2.36
17-04-2025,Storage Accounts,2.18
18-04-2025,Storage Accounts,2.41
19-04-2025,Storage Accounts,3.05
20-04-2025,Storage Accounts,2.39
21-04-2025,Storage Accounts,2.48
22-04-2025,Storage Accounts,2.42
23-04-2025,Storage Accounts,2.01
24-04-2025,Storage Accounts,1.93
25-04-2025,Storage Accounts,1.89
26-04-2025,Storage Accounts,2.45
27-04-2025,Storage Accounts,1.77
28-04-2025,Storage Accounts,2.56
29-04-2025,Storage Accounts,2.31
30-04-2025,Storage Accounts,2.5
01-05-2025,Storage Accounts,1.98
02-05-2025,Storage Accounts,2.83
03-05-2025,Storage Accounts,2.36
04-05-2025,Storage Accounts,1.82
05-05-2025,Storage Accounts,2.74
06-05-2025,Storage Accounts,2.01
07-05-2025,Storage Accounts,2.02
08-05-2025,Storage Accounts,2.03
09-05-2025,Storage Accounts,2.29
10-05-2025,Storage Accounts,2.56
11-05-2025,Storage Accounts,2.55
12-05-2025,Storage Accounts,3.13
13-05-2025,Storage Accounts,2.2
14-05-2025,Storage Accounts,2.26
15-05-2025,Storage Accounts,2
16-05-2025,Storage Accounts,2.08
17-05-2025,Storage Accounts,2.73
18-05-2025,Storage Accounts,2.25
19-05-2025,Storage Accounts,2.53
20-05-2025,Storage Accounts,2.41
21-05-2025,Storage Accounts,2.1
22-05-2025,Storage Accounts,2.17
23-05-2025,Storage Accounts,1.86
24-05-2025,Storage Accounts,2.35
25-05-2025,Storage Accounts,2.43
26-05-2025,Storage Accounts,2.32
27-05-2025,Storage Accounts,2.71
28-05-2025,Storage Accounts,2.03
29-05-2025,Storage Accounts,2.43
30-05-2025,Storage Accounts,2.13
31-05-2025,Storage Accounts,2.53
01-06-2025,Storage Accounts,2.16
02-06-2025,Storage Accounts,2.66
03-06-2025,Storage Accounts,2.61
04-06-2025,Storage Accounts,2.53
05-06-2025,Storage Accounts,2.51
06-06-2025,Storage Accounts,2.51
07-06-2025,Storage Accounts,2.53
08-06-2025,Storage Accounts,2.59
09-06-2025,Storage Accounts,2.33
10-06-2025,Storage Accounts,2.11
11-06-2025,Storage Accounts,2.43
12-06-2025,Storage Accounts,2.59
13-06-2025,Storage Accounts,2.59
14-06-2025,Storage Accounts,2.95
15-06-2025,Storage Accounts,2.3
16-06-2025,Storage Accounts,2.03
17-06-2025,Storage Accounts,2.29
18-06-2025,Storage Accounts,2.33
19-06-2025,Storage Accounts,2.22
20-06-2025,Storage Accounts,2.15
21-06-2025,Storage Accounts,2.42
22-06-2025,Storage Accounts,2.44
23-06-2025,Storage Accounts,2.16
24-06-2025,Storage Accounts,2.13
25-06-2025,Storage Accounts,2.57
26-06-2025,Storage Accounts,2.6
27-06-2025,Storage Accounts,2.23
28-06-2025,Storage Accounts,2.42
29-06-2025,Storage Accounts,2.61
30-06-2025,Storage Accounts,2.51
01-07-2025,Storage Accounts,2.93
02-07-2025,Storage Accounts,2.08
03-07-2025,Storage Accounts,2.02
04-07-2025,Storage Accounts,2.69
05-07-2025,Storage Accounts,2.58
06-07-2025,Storage Accounts,2.32
07-07-2025,Storage Accounts,2.8
08-07-2025,Storage Accounts,2.3
09-07-2025,Storage Accounts,2.64
10-07-2025,Storage Accounts,2.43
11-07-2025,Storage Accounts,2.26
12-07-2025,Storage Accounts,2.37
13-07-2025,Storage Accounts,2.83
14-07-2025,Storage Accounts,2.38
15-07-2025,Storage Accounts,2.94
16-07-2025,Storage Accounts,2.54
17-07-2025,Storage Accounts,2.42
18-07-2025,Storage Accounts,2.21
19-07-2025,Storage Accounts,2.7
20-07-2025,Storage Accounts,2.56
21-07-2025,Storage Accounts,2.48
22-07-2025,Storage Accounts,2.54
23-07-2025,Storage Accounts,2.47
24-07-2025,Storage Accounts,2.16
25-07-2025,Storage Accounts,2.7
26-07-2025,Storage Accounts,3.06
27-07-2025,Storage Accounts,3.01
28-07-2025,Storage Accounts,2.55
29-07-2025,Storage Accounts,2.44
30-07-2025,Storage Accounts,2.54
31-07-2025,Storage Accounts,2.34
01-08-2025,Storage Accounts,2.61
02-08-2025,Storage Accounts,2.63
03-08-2025,Storage Accounts,2.17
04-08-2025,Storage Accounts,2.43
05-08-2025,Storage Accounts,2.79
06-08-2025,Storage Accounts,2.79
07-08-2025,Storage Accounts,2.16
08-08-2025,Storage Accounts,2.86
09-08-2025,Storage Accounts,2.45
10-08-2025,Storage Accounts,2.53
11-08-2025,Storage Accounts,2.49
12-08-2025,Storage Accounts,1.92
13-08-2025,Storage Accounts,2.67
14-08-2025,Storage Accounts,2.07
15-08-2025,Storage Accounts,2.79
16-08-2025,Storage Accounts,2.17
17-08-2025,Storage Accounts,2.86
18-08-2025,Storage Accounts,2.62
19-08-2025,Storage Accounts,2.73
20-08-2025,Storage Accounts,2.34
21-08-2025,Storage Accounts,2.03
22-08-2025,Storage Accounts,2.27
23-08-2025,Storage Accounts,2.65
24-08-2025,Storage Accounts,2.69
25-08-2025,Storage Accounts,2.31
26-08-2025,Storage Accounts,2.95
27-08-2025,Storage Accounts,2.56
28-08-2025,Storage Accounts,2.09
29-08-2025,Storage Accounts,2.65
30-08-2025,Storage Accounts,2.34
31-08-2025,Storage Accounts,2.81
01-09-2025,Storage Accounts,2.64
02-09-2025,Storage Accounts,2.62
03-09-2025,Storage Accounts,2.49
04-09-2025,Storage Accounts,2.91
05-09-2025,Storage Accounts,2.31
06-09-2025,Storage Accounts,2.68
07-09-2025,Storage Accounts,2.6
08-09-2025,Storage Accounts,2.28
09-09-2025,Storage Accounts,2.57
10-09-2025,Storage Accounts,2.31
11-09-2025,Storage Accounts,3.19
12-09-2025,Storage Accounts,2.89
13-09-2025,Storage Accounts,2.12
14-09-2025,Storage Accounts,2.46
15-09-2025,Storage Accounts,2.78
16-09-2025,Storage Accounts,2.94
17-09-2025,Storage Accounts,2.86
18-09-2025,Storage Accounts,3.16
19-09-2025,Storage Accounts,2.64
20-09-2025,Storage Accounts,2.98
21-09-2025,Storage Accounts,2.27
22-09-2025,Storage Accounts,2.86
23-09-2025,Storage Accounts,2.55
24-09-2025,Storage Accounts,2.57
25-09-2025,Storage Accounts,3.02
26-09-2025,Storage Accounts,2.9
27-09-2025,Storage Accounts,2.57
28-09-2025,Storage Accounts,3.37
29-09-2025,Storage Accounts,2.99
30-09-2025,Storage Accounts,2.49
01-10-2025,Storage Accounts,1.91
02-10-2025,Storage Accounts,2.71
03-10-2025,Storage Accounts,2.51
04-10-2025,Storage Accounts,2.44
05-10-2025,Storage Accounts,2.48
06-10-2025,Storage Accounts,2.68
07-10-2025,Storage Accounts,3.02
08-10-2025,Storage Accounts,2.35
09-10-2025,Storage Accounts,2.62
10-10-2025,Storage Accounts,2.58
11-10-2025,Storage Accounts,2.4
12-10-2025,Storage Accounts,2.72
13-10-2025,Storage Accounts,3.16
14-10-2025,Storage Accounts,2.82
15-10-2025,Storage Accounts,2.67
16-10-2025,Storage Accounts,2.52
17-10-2025,Storage Accounts,2.66
18-10-2025,Storage Accounts,2.15
19-10-2025,Storage Accounts,2.64
20-10-2025,Storage Accounts,2.6
21-10-2025,Storage Accounts,2.8
22-10-2025,Storage Accounts,2.94
23-10-2025,Storage Accounts,2.88
24-10-2025,Storage Accounts,2.62
25-10-2025,Storage Accounts,2.51
26-10-2025,Storage Accounts,2.48
27-10-2025,Storage Accounts,2.44
28-10-2025,Storage Accounts,2.49
29-10-2025,Storage Accounts,2.63
30-10-2025,Storage Accounts,2.31
31-10-2025,Storage Accounts,2.8
01-10-2023,Azure Kubernetes Service,0.87
02-10-2023,Azure Kubernetes Service,0.31
03-10-2023,Azure Kubernetes Service,0.37
04-10-2023,Azure Kubernetes Service,0.75
05-10-2023,Azure Kubernetes Service,0.91
06-10-2023,Azure Kubernetes Service,0.98
07-10-2023,Azure Kubernetes Service,0.81
08-10-2023,Azure Kubernetes Service,0.55
09-10-2023,Azure Kubernetes Service,0.73
10-10-2023,Azure Kubernetes Service,0.55
11-10-2023,Azure Kubernetes Service,0.77
12-10-2023,Azure Kubernetes Service,0.52
13-10-2023,Azure Kubernetes Service,0.85
14-10-2023,Azure Kubernetes Service,0.48
15-10-2023,Azure Kubernetes Service,1.07
16-10-2023,Azure Kubernetes Service,0.53
17-10-2023,Azure Kubernetes Service,0.86
18-10-2023,Azure Kubernetes Service,0.44
19-10-2023,Azure Kubernetes Service,0.72
20-10-2023,Azure Kubernetes Service,0.85
21-10-2023,Azure Kubernetes Service,0.48
22-10-2023,Azure Kubernetes Service,0.43
23-10-2023,Azure Kubernetes Service,0.81
24-10-2023,Azure Kubernetes Service,0.39
25-10-2023,Azure Kubernetes Service,1.47
26-10-2023,Azure Kubernetes Service,0.93
27-10-2023,Azure Kubernetes Service,0.65
28-10-2023,Azure Kubernetes Service,0.63
29-10-2023,Azure Kubernetes Service,0.84
30-10-2023,Azure Kubernetes Service,0.98
31-10-2023,Azure Kubernetes Service,0.95
01-11-2023,Azure Kubernetes Service,0.48
02-11-2023,Azure Kubernetes Service,1.14
03-11-2023,Azure Kubernetes Service,0.12
04-11-2023,Azure Kubernetes Service,0.33
05-11-2023,Azure Kubernetes Service,0.79
06-11-2023,Azure Kubernetes Service,0.65
07-11-2023,Azure Kubernetes Service,0.66
08-11-2023,Azure Kubernetes Service,0.93
09-11-2023,Azure Kubernetes Service,1.06
10-11-2023,Azure Kubernetes Service,0.64
11-11-2023,Azure Kubernetes Service,0.67
12-11-2023,Azure Kubernetes Service,0.7
13-11-2023,Azure Kubernetes Service,0.82
14-11-2023,Azure Kubernetes Service,0.62
15-11-2023,Azure Kubernetes Service,0.53
16-11-2023,Azure Kubernetes Service,0.69
17-11-2023,Azure Kubernetes Service,0.4
18-11-2023,Azure Kubernetes Service,0.42
19-11-2023,Azure Kubernetes Service,0.77
20-11-2023,Azure Kubernetes Service,0.82
21-11-2023,Azure Kubernetes Service,1.2
22-11-2023,Azure Kubernetes Service,0.33
23-11-2023,Azure Kubernetes Service,0.98
24-11-2023,Azure Kubernetes Service,0.9
25-11-2023,Azure Kubernetes Service,0.6
26-11-2023,Azure Kubernetes Service,0.83
27-11-2023,Azure Kubernetes Service,0.19
28-11-2023,Azure Kubernetes Service,0.9
29-11-2023,Azure Kubernetes Service,0.84
30-11-2023,Azure Kubernetes Service,0.87
01-12-2023,Azure Kubernetes Service,0.74
02-12-2023,Azure Kubernetes Service,1.12
03-12-2023,Azure Kubernetes Service,0.79
04-12-2023,Azure Kubernetes Service,0.37
05-12-2023,Azure Kubernetes Service,1.14
06-12-2023,Azure Kubernetes Service,0.86
07-12-2023,Azure Kubernetes Service,1.14
08-12-2023,Azure Kubernetes Service,0.47
09-12-2023,Azure Kubernetes Service,0.86
10-12-2023,Azure Kubernetes Service,1.23
11-12-2023,Azure Kubernetes Service,1.31
12-12-2023,Azure Kubernetes Service,0.99
13-12-2023,Azure Kubernetes Service,1.03
14-12-2023,Azure Kubernetes Service,0.49
15-12-2023,Azure Kubernetes Service,0.86
16-12-2023,Azure Kubernetes Service,0.79
17-12-2023,Azure Kubernetes Service,0.86
18-12-2023,Azure Kubernetes Service,0.87
19-12-2023,Azure Kubernetes Service,0.65
20-12-2023,Azure Kubernetes Service,0.65
21-12-2023,Azure Kubernetes Service,0.59
22-12-2023,Azure Kubernetes Service,0.47
23-12-2023,Azure Kubernetes Service,0.82
24-12-2023,Azure Kubernetes Service,0.83
25-12-2023,Azure Kubernetes Service,0.62
26-12-2023,Azure Kubernetes Service,0.74
27-12-2023,Azure Kubernetes Service,0.68
28-12-2023,Azure Kubernetes Service,0.59
29-12-2023,Azure Kubernetes Service,0.81
30-12-2023,Azure Kubernetes Service,0.32
31-12-2023,Azure Kubernetes Service,0.45
01-01-2024,Azure Kubernetes Service,0.89
02-01-2024,Azure Kubernetes Service,0.6
03-01-2024,Azure Kubernetes Service,0.87
04-01-2024,Azure Kubernetes Service,0.69
05-01-2024,Azure Kubernetes Service,1.08
06-01-2024,Azure Kubernetes Service,1.16
07-01-2024,Azure Kubernetes Service,1.36
08-01-2024,Azure Kubernetes Service,0.83
09-01-2024,Azure Kubernetes Service,0.84
10-01-2024,Azure Kubernetes Service,0.87
11-01-2024,Azure Kubernetes Service,0.54
12-01-2024,Azure Kubernetes Service,1.27
13-01-2024,Azure Kubernetes Service,0.59
14-01-2024,Azure Kubernetes Service,0.62
15-01-2024,Azure Kubernetes Service,0.9
16-01-2024,Azure Kubernetes Service,0.69
17-01-2024,Azure Kubernetes Service,0.83
18-01-2024,Azure Kubernetes Service,0.41
19-01-2024,Azure Kubernetes Service,1.06
20-01-2024,Azure Kubernetes Service,1.23
21-01-2024,Azure Kubernetes Service,0.77
22-01-2024,Azure Kubernetes Service,1.1
23-01-2024,Azure Kubernetes Service,0.8
24-01-2024,Azure Kubernetes Service,0.79
25-01-2024,Azure Kubernetes Service,0.44
26-01-2024,Azure Kubernetes Service,0.86
27-01-2024,Azure Kubernetes Service,0.83
28-01-2024,Azure Kubernetes Service,0.76
29-01-2024,Azure Kubernetes Service,0.92
30-01-2024,Azure Kubernetes Service,0.75
31-01-2024,Azure Kubernetes Service,0.65
01-02-2024,Azure Kubernetes Service,0.81
02-02-2024,Azure Kubernetes Service,0.86
03-02-2024,Azure Kubernetes Service,1.08
04-02-2024,Azure Kubernetes Service,0.69
05-02-2024,Azure Kubernetes Service,0.97
06-02-2024,Azure Kubernetes Service,0.71
07-02-2024,Azure Kubernetes Service,0.9
08-02-2024,Azure Kubernetes Service,0.61
09-02-2024,Azure Kubernetes Service,0.69
10-02-2024,Azure Kubernetes Service,1.31
11-02-2024,Azure Kubernetes Service,0.9
12-02-2024,Azure Kubernetes Service,0.89
13-02-2024,Azure Kubernetes Service,0.98
14-02-2024,Azure Kubernetes Service,1.05
15-02-2024,Azure Kubernetes Service,0.57
16-02-2024,Azure Kubernetes Service,1.04
17-02-2024,Azure Kubernetes Service,0.97
18-02-2024,Azure Kubernetes Service,1.38
19-02-2024,Azure Kubernetes Service,1.07
20-02-2024,Azure Kubernetes Service,0.51
21-02-2024,Azure Kubernetes Service,0.41
22-02-2024,Azure Kubernetes Service,1.32
23-02-2024,Azure Kubernetes Service,0.66
24-02-2024,Azure Kubernetes Service,0.61
25-02-2024,Azure Kubernetes Service,0.8
26-02-2024,Azure Kubernetes Service,0.77
27-02-2024,Azure Kubernetes Service,1.21
28-02-2024,Azure Kubernetes Service,0.6
29-02-2024,Azure Kubernetes Service,0.68
01-03-2024,Azure Kubernetes Service,0.99
02-03-2024,Azure Kubernetes Service,0.86
03-03-2024,Azure Kubernetes Service,0.97
04-03-2024,Azure Kubernetes Service,0.72
05-03-2024,Azure Kubernetes Service,0.73
06-03-2024,Azure Kubernetes Service,1.09
07-03-2024,Azure Kubernetes Service,0.72
08-03-2024,Azure Kubernetes Service,0.93
09-03-2024,Azure Kubernetes Service,0.45
10-03-2024,Azure Kubernetes Service,0.84
11-03-2024,Azure Kubernetes Service,1.03
12-03-2024,Azure Kubernetes Service,0.82
13-03-2024,Azure Kubernetes Service,0.88
14-03-2024,Azure Kubernetes Service,0.82
15-03-2024,Azure Kubernetes Service,1
16-03-2024,Azure Kubernetes Service,0.44
17-03-2024,Azure Kubernetes Service,1.1
18-03-2024,Azure Kubernetes Service,1.05
19-03-2024,Azure Kubernetes Service,0.51
20-03-2024,Azure Kubernetes Service,0.57
21-03-2024,Azure Kubernetes Service,0.91
22-03-2024,Azure Kubernetes Service,0.56
23-03-2024,Azure Kubernetes Service,0.84
24-03-2024,Azure Kubernetes Service,0.85
25-03-2024,Azure Kubernetes Service,1.01
26-03-2024,Azure Kubernetes Service,0.13
27-03-2024,Azure Kubernetes Service,0.97
28-03-2024,Azure Kubernetes Service,1
29-03-2024,Azure Kubernetes Service,0.91
30-03-2024,Azure Kubernetes Service,1.21
31-03-2024,Azure Kubernetes Service,1.13
01-04-2024,Azure Kubernetes Service,0.91
02-04-2024,Azure Kubernetes Service,0.69
03-04-2024,Azure Kubernetes Service,0.95
04-04-2024,Azure Kubernetes Service,0.62
05-04-2024,Azure Kubernetes Service,0.68
06-04-2024,Azure Kubernetes Service,0.53
07-04-2024,Azure Kubernetes Service,0.75
08-04-2024,Azure Kubernetes Service,0.94
09-04-2024,Azure Kubernetes Service,0.68
10-04-2024,Azure Kubernetes Service,1.04
11-04-2024,Azure Kubernetes Service,1.1
12-04-2024,Azure Kubernetes Service,0.9
13-04-2024,Azure Kubernetes Service,1.38
14-04-2024,Azure Kubernetes Service,1.04
15-04-2024,Azure Kubernetes Service,1.04
16-04-2024,Azure Kubernetes Service,0.61
